Mountain,Filename,Total_Distance_km,Elevation_Gain_m,Min_Elevation_m,Max_Elevation_m,Average_Slope_%,Max_Slope_%,Estimated_Time_hrs,Start_Lat,Start_Lon,End_Lat,End_Lon,join_key,산이름,높이_m,소재지,봄추천,여름추천,가을추천,겨울추천,봄_포인트,여름_포인트,가을_포인트,겨울_포인트,단풍절정시기,기상청단풍확인,겨울난이도(★기준),입문자추천,케이블카·곤돌라,대중교통접근,메모,Score_Endurance,Score_Joint_Strain,Score_Total_Difficulty,PeakFit_Tags,Cluster_ID,Persona_Type,Persona_Tags
태화산,태화산_0000000001.gpx,9.04,479.24,293.61,1057.28,16.94,998.81,0,37.111915,128.464419,37.129639,128.532856,태화산,태화산,1027.0,충북 단양,O,O,O,O,봄꽃,단양 8경 연계,단풍,설경,-,X,★★☆,X,X,X,단양강 조망,25.5,19.3,22.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
태화산,태화산_0000000002.gpx,9.67,871.14,203.46,1060.13,21.49,730.62,0,37.087325,128.489456,37.142805,128.469624,태화산,태화산,1027.0,충북 단양,O,O,O,O,봄꽃,단양 8경 연계,단풍,설경,-,X,★★☆,X,X,X,단양강 조망,34.2,17.2,25.7,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
태화산,태화산_0000000003.gpx,10.32,818.06,237.19,1047.83,18.53,288.96,0,37.145624,128.490471,37.142642,128.469563,태화산,태화산,1027.0,충북 단양,O,O,O,O,봄꽃,단양 8경 연계,단풍,설경,-,X,★★☆,X,X,X,단양강 조망,34.3,10.6,22.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
팔공산,팔공산_0000000001.gpx,9.03,737.18,483.04,1204.03,19.7,1015.96,0,35.988907,128.697366,35.990692,128.704735,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,30.5,20.4,25.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000002.gpx,8.88,772.75,486.52,1190.24,19.32,1105.77,0,35.993039,128.681159,35.994004,128.673377,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,30.9,21.4,26.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000003.gpx,8.37,1213.0,394.0,918.0,33.88,420.23,0,35.970353,128.726043,35.973496,128.7289,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,38.5,17.2,27.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000004.gpx,7.03,986.0,502.0,1195.0,34.94,945.57,0,35.991145,128.698544,35.992545,128.700996,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,31.7,24.3,28.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000005.gpx,7.15,1315.0,97.0,920.0,43.54,1192.57,0,35.99062,128.637597,35.99465,128.638906,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,38.3,30.2,34.2,#무난한오운완,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000006.gpx,10.56,1331.0,205.0,995.0,30.08,788.29,0,35.965095,128.701423,35.985669,128.701673,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,44.6,20.7,32.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
팔공산,팔공산_0000000007.gpx,6.19,1055.0,301.0,873.0,43.14,456.31,0,35.969245,128.710851,35.973269,128.713767,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,31.6,20.5,26.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000008.gpx,7.56,897.0,579.0,1200.0,34.19,314.22,0,36.032288,128.683631,36.032958,128.680486,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,31.0,15.9,23.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000009.gpx,6.15,951.0,436.0,1007.0,36.03,256.9,0,35.993861,128.672695,35.99797,128.675893,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,29.5,15.7,22.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000010.gpx,8.67,815.18,497.74,1184.2,19.77,928.03,0,35.992898,128.681104,36.002729,128.68911,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,31.4,19.2,25.3,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000011.gpx,7.86,1036.0,442.0,1179.0,37.76,499.97,0,36.001316,128.676519,35.993852,128.674044,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,34.2,19.4,26.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000012.gpx,5.72,965.0,414.0,879.0,44.5,577.45,0,35.971993,128.728013,35.970986,128.725847,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,29.0,22.5,25.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000013.gpx,6.42,1030.0,366.0,1023.0,38.88,699.15,0,35.985983,128.651961,35.996207,128.655294,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,31.5,22.4,27.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000014.gpx,8.01,847.0,598.0,881.0,27.12,242.64,0,36.020284,128.630312,36.021636,128.630156,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,30.8,12.7,21.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000015.gpx,12.82,1278.0,149.0,920.0,24.22,279.01,0,35.991292,128.800468,35.996242,128.781988,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,47.6,12.3,30.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
팔공산,팔공산_0000000016.gpx,0.37,35.0,1079.0,1120.0,26.02,107.81,0,36.026285,128.699585,36.02567,128.697131,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,1.7,10.6,6.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000017.gpx,5.03,885.0,496.0,1174.0,43.38,411.63,0,35.993498,128.681202,35.999737,128.684763,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,26.2,20.1,23.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000018.gpx,8.43,1184.0,404.0,1193.0,30.27,320.04,0,36.040177,128.718255,36.026257,128.717337,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,38.0,14.7,26.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
팔공산,팔공산_0000000019.gpx,7.68,1082.0,449.0,1099.0,34.69,310.12,0,35.992114,128.685496,35.987945,128.6944,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,34.7,16.0,25.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔공산,팔공산_0000000020.gpx,13.56,1455.0,264.0,1028.0,25.13,239.35,0,36.05528,128.714667,36.044156,128.714905,팔공산,팔공산,1193.0,대구 동구·경북 군위 등,O,O,O,O,봄꽃,케이블카,단풍,설경,-,O,★★☆,O,O,O,케이블카·동화사,52.3,12.1,32.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
팔봉산,팔봉산_0000000001.gpx,4.37,418.51,111.83,361.19,23.28,498.05,0,37.698402,127.698959,37.701385,127.696128,팔봉산,팔봉산,327.0,강원 홍천,O,O,O,X,봄꽃,홍천강 물놀이연계,단풍,-,-,X,★☆☆,O,X,X,최저고도·동계통제 확인,16.1,14.8,15.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔영산,팔영산_0000000001.gpx,8.18,1012.0,20.0,633.0,31.18,1092.96,0,34.639858,127.450215,34.64153,127.414203,팔영산,팔영산,608.0,전남 고흥,O,O,O,X,봄꽃·남해 조망,다도해 조망,단풍,-,-,X,★★★,X,X,X,8개 봉우리 암릉,34.3,25.0,29.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
팔영산,팔영산_0000000002.gpx,9.81,1454.0,35.0,630.0,28.15,232.96,0,34.603661,127.45779,34.6191,127.431801,팔영산,팔영산,608.0,전남 고흥,O,O,O,X,봄꽃·남해 조망,다도해 조망,단풍,-,-,X,★★★,X,X,X,8개 봉우리 암릉,45.7,12.9,29.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
한라산,한라산_0000000001.gpx,24.37,2004.58,611.66,1948.67,16.39,225.5,0,33.384692,126.620378,33.370064,126.571728,한라산,한라산,1947.0,제주 전역,O,O,O,O,야생화·벚꽃,고산 식생,단풍(10월 22~29일),설경(영실코스추천),10월 29일,O,★★★,X,X,X,사전예약필수·최고봉,79.2,9.1,44.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
한라산,한라산_0000000002.gpx,15.43,550.14,463.53,791.32,8.84,91.5,0,33.302558,126.458388,33.307651,126.570386,한라산,한라산,1947.0,제주 전역,O,O,O,O,야생화·벚꽃,고산 식생,단풍(10월 22~29일),설경(영실코스추천),10월 29일,O,★★★,X,X,X,사전예약필수·최고봉,38.2,5.0,21.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
한라산,한라산_0000000003.gpx,7.95,418.53,718.51,921.32,8.94,117.8,0,33.311928,126.457381,33.345441,126.444408,한라산,한라산,1947.0,제주 전역,O,O,O,O,야생화·벚꽃,고산 식생,단풍(10월 22~29일),설경(영실코스추천),10월 29일,O,★★★,X,X,X,사전예약필수·최고봉,22.4,5.3,13.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
한라산,한라산_0000000004.gpx,12.83,389.66,692.24,1036.74,8.89,121.87,0,33.336684,126.455296,33.409192,126.477067,한라산,한라산,1947.0,제주 전역,O,O,O,O,야생화·벚꽃,고산 식생,단풍(10월 22~29일),설경(영실코스추천),10월 29일,O,★★★,X,X,X,사전예약필수·최고봉,30.5,5.4,18.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
한라산,한라산_0000000005.gpx,10.38,292.36,468.32,655.14,7.3,163.69,0,33.423276,126.626985,33.395084,126.684984,한라산,한라산,1947.0,제주 전역,O,O,O,O,야생화·벚꽃,고산 식생,단풍(10월 22~29일),설경(영실코스추천),10월 29일,O,★★★,X,X,X,사전예약필수·최고봉,24.3,5.4,14.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
화악산,화악산_0000000001.gpx,8.73,1567.46,746.73,1467.63,55.11,1141.99,0,38.005152,127.525663,37.995369,127.479153,화악산,화악산,1468.0,경기 가평,X,O,O,O,-,청정 숲,단풍,설경,-,X,★★★,X,X,X,경기 최고봉,45.9,33.2,39.6,#무난한오운완,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화악산,화악산_0000000002.gpx,8.16,1127.64,346.74,1474.38,33.14,559.66,0,37.963524,127.526199,37.976699,127.507918,화악산,화악산,1468.0,경기 가평,X,O,O,O,-,청정 숲,단풍,설경,-,X,★★★,X,X,X,경기 최고봉,36.5,18.7,27.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화악산,화악산_0000000003.gpx,11.55,1130.16,319.53,1442.15,27.8,553.72,0,37.966157,127.483254,37.957903,127.472443,화악산,화악산,1468.0,경기 가평,X,O,O,O,-,청정 숲,단풍,설경,-,X,★★★,X,X,X,경기 최고봉,42.5,16.9,29.7,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화악산,화악산_0000000004.gpx,14.2,967.41,207.31,1039.5,17.06,318.7,0,37.924637,127.494637,37.924692,127.494432,화악산,화악산,1468.0,경기 가평,X,O,O,O,-,청정 숲,단풍,설경,-,X,★★★,X,X,X,경기 최고봉,44.1,10.5,27.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화악산,화악산_0000000005.gpx,14.05,1050.98,339.24,1401.99,17.5,235.49,0,37.970857,127.52541,37.950236,127.535403,화악산,화악산,1468.0,경기 가평,X,O,O,O,-,청정 숲,단풍,설경,-,X,★★★,X,X,X,경기 최고봉,45.3,9.6,27.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화악산,화악산_0000000006.gpx,8.76,1186.45,277.71,1464.0,30.84,431.07,0,37.95775,127.472622,37.97124,127.482388,화악산,화악산,1468.0,경기 가평,X,O,O,O,-,청정 숲,단풍,설경,-,X,★★★,X,X,X,경기 최고봉,38.7,16.3,27.5,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화왕산,화왕산_0000000001.gpx,7.01,759.0,132.0,783.0,24.19,208.26,0,35.546153,128.504867,35.540397,128.507771,화왕산,화왕산,757.0,경남 창녕,O,O,O,O,진달래(명산),억새,단풍·억새,설경,-,X,★★☆,X,X,X,억새·진달래 모두 유명,27.4,11.3,19.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
화왕산,화왕산_0000000002.gpx,3.69,131.0,163.0,778.0,24.94,140.28,0,35.545705,128.537684,35.540483,128.50757,화왕산,화왕산,757.0,경남 창녕,O,O,O,O,진달래(명산),억새,단풍·억새,설경,-,X,★★☆,X,X,X,억새·진달래 모두 유명,9.4,10.7,10.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
화왕산,화왕산_0000000003.gpx,11.35,910.0,206.0,781.0,18.89,329.62,0,35.518793,128.551168,35.522912,128.548839,화왕산,화왕산,757.0,경남 창녕,O,O,O,O,진달래(명산),억새,단풍·억새,설경,-,X,★★☆,X,X,X,억새·진달래 모두 유명,37.9,11.2,24.5,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
화왕산,화왕산_0000000004.gpx,9.43,921.0,155.0,780.0,21.91,429.2,0,35.540412,128.506744,35.518749,128.551276,화왕산,화왕산,757.0,경남 창녕,O,O,O,O,진달래(명산),억새,단풍·억새,설경,-,X,★★☆,X,X,X,억새·진달래 모두 유명,34.8,13.5,24.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
화왕산,화왕산_0000000005.gpx,8.03,785.0,121.0,781.0,22.15,290.06,0,35.569144,128.528703,35.567344,128.530071,화왕산,화왕산,757.0,경남 창녕,O,O,O,O,진달래(명산),억새,단풍·억새,설경,-,X,★★☆,X,X,X,억새·진달래 모두 유명,29.6,11.8,20.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황매산,황매산_0000000001.gpx,8.95,726.17,493.87,1124.84,18.55,391.9,0,35.483258,127.999163,35.482609,127.999989,황매산,,,,,,,,,,,,,,,,,,,30.1,11.9,21.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황매산,황매산_0000000002.gpx,2.47,165.03,787.27,943.12,13.86,134.67,0,35.487172,127.968806,35.485526,127.971255,황매산,,,,,,,,,,,,,,,,,,,7.9,7.1,7.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황매산,황매산_0000000003.gpx,9.82,666.62,467.17,949.92,14.29,105.37,0,35.481835,128.003547,35.481759,128.00364,황매산,,,,,,,,,,,,,,,,,,,30.5,6.9,18.7,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황매산,황매산_0000000004.gpx,5.82,854.47,473.85,1135.35,19.93,135.15,0,35.481911,128.003659,35.494215,127.97461,황매산,,,,,,,,,,,,,,,,,,,27.0,9.1,18.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황석산,황석산_0000000001.gpx,4.98,217.3,448.14,1165.52,29.53,732.71,0,35.657491,127.753514,35.680003,127.769498,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,13.3,19.8,16.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황석산,황석산_0000000002.gpx,4.18,812.22,411.02,1204.58,23.14,329.76,0,35.636987,127.735784,35.655035,127.755504,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,23.4,12.6,18.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황석산,황석산_0000000003.gpx,8.03,900.35,485.07,1282.34,21.96,113.54,0,35.683134,127.737005,35.68181,127.73689,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,31.9,9.4,20.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황석산,황석산_0000000004.gpx,8.36,947.64,372.55,1213.91,25.88,209.99,0,35.664696,127.784535,35.664728,127.784584,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,33.3,11.9,22.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황석산,황석산_0000000005.gpx,6.57,775.96,666.7,1383.2,27.06,142.67,0,35.727643,127.78817,35.727627,127.788431,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,26.9,11.4,19.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
황석산,황석산_0000000006.gpx,11.36,970.17,504.35,1393.16,20.55,457.82,0,35.731609,127.798272,35.731551,127.798231,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,39.1,13.5,26.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
황석산,황석산_0000000007.gpx,13.29,1298.49,467.64,1388.9,21.93,127.88,0,35.733218,127.802235,35.731469,127.80064,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,48.8,9.6,29.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
황석산,황석산_0000000008.gpx,4.42,941.45,509.11,1367.16,26.89,151.39,0,35.731472,127.7982,35.706912,127.781577,황석산,황석산,1192.0,경남 함양·거창,X,O,O,O,-,숲길,단풍,설경,-,X,★★★,X,X,X,암릉 구간 주의,26.3,11.5,18.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
